year,type,gpw
2013,supercomputer,0.1858731594
2013,supercomputer,0.185826087
2013,supercomputer,0.185826087
2013,supercomputer,0.1857910448
2013,supercomputer,0.1857715802
2013,supercomputer,0.1857706856
2013,supercomputer,0.1857706327
2013,supercomputer,0.1857699382
2013,supercomputer,0.1857699382
2013,supercomputer,0.1857100679
2013,supercomputer,0.1848562748
2013,supercomputer,0.1848562748
2013,supercomputer,0.1835409791
2013,supercomputer,0.1818229008
2013,supercomputer,0.1817760758
2013,supercomputer,0.1817760758
2013,supercomputer,0.1817751256
2013,supercomputer,0.1806
2013,supercomputer,0.1782338774
2013,supercomputer,0.178231559
2013,supercomputer,0.1774047773
2013,supercomputer,0.1763469202
2013,supercomputer,0.1757785418
2013,supercomputer,0.1718751242
2013,supercomputer,0.171173363
2013,supercomputer,0.168956743
2013,supercomputer,0.166739702
2013,supercomputer,0.1586146111
2013,supercomputer,0.1517044827
2013,supercomputer,0.1507080525
2013,supercomputer,0.1484777907
2013,supercomputer,0.1429065627
2013,supercomputer,0.1424275362
2013,supercomputer,0.1424275362
2013,supercomputer,0.1424270833
2013,supercomputer,0.1424270833
2013,supercomputer,0.1422054674
2013,supercomputer,0.142072309
2013,supercomputer,0.1413621795
2013,supercomputer,0.1413621795
2013,supercomputer,0.141007716
2013,supercomputer,0.1403329008
2013,supercomputer,0.1397528925
2013,supercomputer,0.1380804233
2013,supercomputer,0.1380287755
2013,supercomputer,0.1368
2013,supercomputer,0.1344246032
2013,supercomputer,0.1341205999
2013,supercomputer,0.1328730587
2013,supercomputer,0.1328727192
2013,supercomputer,0.1324588284
2013,supercomputer,0.132454375
2013,supercomputer,0.1320703968
2013,supercomputer,0.1318563383
2013,supercomputer,0.1314525322
2013,supercomputer,0.1292489522
2013,supercomputer,0.1290239802
2013,supercomputer,0.1288003455
2013,supercomputer,0.1288
2013,supercomputer,0.1284340094
2013,supercomputer,0.1284340094
2013,supercomputer,0.1279871844
2013,supercomputer,0.1275008016
2013,supercomputer,0.1274112597
2013,supercomputer,0.127411197
2013,supercomputer,0.1270215463
2013,supercomputer,0.1266867047
2013,supercomputer,0.1252377204
2013,supercomputer,0.1241901459
2013,supercomputer,0.1241544816
2013,supercomputer,0.1241542751
2013,supercomputer,0.1241542127
2013,supercomputer,0.1238783862
2013,supercomputer,0.1226705751
2013,supercomputer,0.1221112289
2013,supercomputer,0.1209216688
2013,supercomputer,0.1204979424
2013,supercomputer,0.119891442
2013,supercomputer,0.1189552711
2013,supercomputer,0.1155399473
2013,supercomputer,0.1151634051
2013,supercomputer,0.114531994
2013,supercomputer,0.113949515
2013,supercomputer,0.1108655126
2013,supercomputer,0.1096144006
2013,supercomputer,0.1093603972
2013,supercomputer,0.1082286072
2013,supercomputer,0.1082285343
2013,supercomputer,0.1082281964
2013,supercomputer,0.1082281493
2013,supercomputer,0.1082279361
2013,supercomputer,0.1082277184
2013,supercomputer,0.1069670449
2013,supercomputer,0.1066649306
2013,supercomputer,0.1063884676
2013,supercomputer,0.106388191
2013,supercomputer,0.1051291306
2013,supercomputer,0.1051290631
2013,supercomputer,0.1036067708
2013,supercomputer,0.1036064482
2013,supercomputer,0.1033932995
2013,supercomputer,0.1033930041
2013,supercomputer,0.1033929197
2013,supercomputer,0.1032294402
2013,supercomputer,0.1013676471
2013,supercomputer,0.1013675314
2013,supercomputer,0.09979902066
2013,supercomputer,0.09908737435
2013,supercomputer,0.09802596976
2013,supercomputer,0.09276145833
2013,supercomputer,0.09052687198
2013,supercomputer,0.08242022613
2013,supercomputer,0.08231878214
2013,supercomputer,0.07520102911
2013,supercomputer,0.07520090801
2013,supercomputer,0.07520080321
2013,supercomputer,0.07520075863
2013,supercomputer,0.07520068395
2013,supercomputer,0.07149061146
2013,supercomputer,0.07149060532
2013,supercomputer,0.07149060321
2013,supercomputer,0.07149055556
2013,supercomputer,0.07149055556
2013,supercomputer,0.07073131641
2013,supercomputer,0.06450280691
2013,supercomputer,0.05958658281
2013,supercomputer,0.0591275641
2013,supercomputer,0.0553015625
2013,supercomputer,0.05495274232
2013,supercomputer,0.05494896209
2013,supercomputer,0.05494895833
2013,supercomputer,0.05494875108
2013,supercomputer,0.05494861111
2013,supercomputer,0.051
2013,supercomputer,0.04837709735
2013,supercomputer,0.04659338284
2013,supercomputer,0.04232995091
2013,supercomputer,0.03441096164
2014,supercomputer,4.38982
2014,supercomputer,3.63186
2014,supercomputer,3.51784
2014,supercomputer,3.45946
2014,supercomputer,3.18591
2014,supercomputer,3.13106
2014,supercomputer,3.01969
2014,supercomputer,2.95194
2014,supercomputer,2.81314
2014,supercomputer,2.67841
2014,supercomputer,2.62942
2014,supercomputer,2.62942
2014,supercomputer,2.62942
2014,supercomputer,2.62942
2014,supercomputer,2.6291
2014,supercomputer,2.49512
2014,supercomputer,2.3511
2014,supercomputer,2.29915
2014,supercomputer,2.29915
2014,supercomputer,2.29915
2014,supercomputer,2.29915
2014,supercomputer,2.29915
2014,supercomputer,2.24304
2014,supercomputer,2.18156
2014,supercomputer,2.18156
2014,supercomputer,2.17824
2014,supercomputer,2.17713
2014,supercomputer,2.17691
2014,supercomputer,2.17682
2014,supercomputer,2.17678
2014,supercomputer,2.1766
2014,supercomputer,2.1766
2014,supercomputer,2.1766
2014,supercomputer,2.17658
2014,supercomputer,2.17658
2014,supercomputer,2.17658
2014,supercomputer,2.17658
2014,supercomputer,2.17658
2014,supercomputer,2.17657
2014,supercomputer,2.17652
2014,supercomputer,2.17652
2014,supercomputer,2.17652
2014,supercomputer,2.14303
2014,supercomputer,2.11515
2014,supercomputer,2.03936
2014,supercomputer,1.9599
2014,supercomputer,1.93532
2014,supercomputer,1.91522
2014,supercomputer,1.90154
2014,supercomputer,1.81099
2014,supercomputer,1.80513
2014,supercomputer,1.79396
2014,supercomputer,1.7602
2014,supercomputer,1.68702
2014,supercomputer,1.64845
2014,supercomputer,1.61297
2014,supercomputer,1.50549
2014,supercomputer,1.30403
2014,supercomputer,1.2266
2014,supercomputer,1.14592
2014,supercomputer,1.13314
2014,supercomputer,1.12126
2014,supercomputer,1.1212
2014,supercomputer,1.05026
2014,supercomputer,1.03833
2014,supercomputer,1.03513
2014,supercomputer,1.0185
2014,supercomputer,1.01555
2014,supercomputer,1.00636
2014,supercomputer,0.99164
2014,supercomputer,0.99161
2014,supercomputer,0.9906
2014,supercomputer,0.98027
2014,supercomputer,0.9637
2014,supercomputer,0.96259
2014,supercomputer,0.95798
2014,supercomputer,0.95798
2014,supercomputer,0.95798
2014,supercomputer,0.95798
2014,supercomputer,0.94091
2014,supercomputer,0.93263
2014,supercomputer,0.9326
2014,supercomputer,0.9326
2014,supercomputer,0.93084
2014,supercomputer,0.92963
2014,supercomputer,0.9109
2014,supercomputer,0.9109
2014,supercomputer,0.91088
2014,supercomputer,0.91085
2014,supercomputer,0.91082
2014,supercomputer,0.9108
2014,supercomputer,0.9108
2014,supercomputer,0.91078
2014,supercomputer,0.91078
2014,supercomputer,0.91078
2014,supercomputer,0.91076
2014,supercomputer,0.90957
2014,supercomputer,0.90883
2014,supercomputer,0.90774
2014,supercomputer,0.90347
2014,supercomputer,0.89188
2014,supercomputer,0.8863
2014,supercomputer,0.88136
2014,supercomputer,0.87534
2014,supercomputer,0.87533
2014,supercomputer,0.87533
2014,supercomputer,0.87533
2014,supercomputer,0.87533
2014,supercomputer,0.87533
2014,supercomputer,0.87532
2014,supercomputer,0.87402
2014,supercomputer,0.86986
2014,supercomputer,0.86986
2014,supercomputer,0.86983
2014,supercomputer,0.86983
2014,supercomputer,0.86983
2014,supercomputer,0.86589
2014,supercomputer,0.86501
2014,supercomputer,0.85189
2014,supercomputer,0.84869
2014,supercomputer,0.84642
2014,supercomputer,0.84615
2014,supercomputer,0.83769
2014,supercomputer,0.83719
2014,supercomputer,0.83018
2014,supercomputer,0.82479
2014,supercomputer,0.82017
2014,supercomputer,0.82017
2014,supercomputer,0.81984
2014,supercomputer,0.81984
2014,supercomputer,0.81984
2014,supercomputer,0.81984
2014,supercomputer,0.80847
2014,supercomputer,0.80593
2014,supercomputer,0.79962
2014,supercomputer,0.79926
2014,supercomputer,0.79926
2014,supercomputer,0.79926
2014,supercomputer,0.79743
2014,supercomputer,0.79451
2014,supercomputer,0.79172
2014,supercomputer,0.78763
2014,supercomputer,0.78678
2014,supercomputer,0.78466
2014,supercomputer,0.77545
2014,supercomputer,0.77089
2014,supercomputer,0.76508
2014,supercomputer,0.76486
2014,supercomputer,0.76422
2014,supercomputer,0.7511
2014,supercomputer,0.74945
2014,supercomputer,0.74167
2014,supercomputer,0.74106
2014,supercomputer,0.73873
2014,supercomputer,0.73253
2014,supercomputer,0.73192
2014,supercomputer,0.72768
2014,supercomputer,0.72768
2014,supercomputer,0.72767
2014,supercomputer,0.72766
2014,supercomputer,0.72766
2014,supercomputer,0.72765
2014,supercomputer,0.72764
2014,supercomputer,0.72677
2014,supercomputer,0.71812
2014,supercomputer,0.71237
2014,supercomputer,0.70663
2014,supercomputer,0.70663
2014,supercomputer,0.70663
2014,supercomputer,0.70663
2014,supercomputer,0.70663
2014,supercomputer,0.70641
2014,supercomputer,0.7004
2014,supercomputer,0.69214
2014,supercomputer,0.68956
2014,supercomputer,0.6881
2014,supercomputer,0.66912
2014,supercomputer,0.66912
2014,supercomputer,0.66887
2014,supercomputer,0.6681
2014,supercomputer,0.66653
2014,supercomputer,0.66653
2014,supercomputer,0.65405
2014,supercomputer,0.64369
2014,supercomputer,0.64103
2014,supercomputer,0.63743
2014,supercomputer,0.63515
2014,supercomputer,0.6347
2014,supercomputer,0.63401
2014,supercomputer,0.62784
2014,supercomputer,0.62096
2014,supercomputer,0.62096
2014,supercomputer,0.60967
2014,supercomputer,0.60817
2014,supercomputer,0.59144
2014,supercomputer,0.59144
2014,supercomputer,0.59023
2014,supercomputer,0.582
2014,supercomputer,0.56811
2014,supercomputer,0.56347
2014,supercomputer,0.56227
2014,supercomputer,0.55845
2014,supercomputer,0.51117
2014,supercomputer,0.50015
2014,supercomputer,0.4968
2014,supercomputer,0.49264
2014,supercomputer,0.48736
2014,supercomputer,0.48312
2014,supercomputer,0.46772
2014,supercomputer,0.45794
2014,supercomputer,0.45794
2014,supercomputer,0.45793
2014,supercomputer,0.45793
2014,supercomputer,0.45793
2014,supercomputer,0.45793
2014,supercomputer,0.45793
2014,supercomputer,0.45628
2014,supercomputer,0.44941
2014,supercomputer,0.44308
2014,supercomputer,0.4416
2014,supercomputer,0.43843
2014,supercomputer,0.42931
2014,supercomputer,0.42672
2014,supercomputer,0.4237
2014,supercomputer,0.41511
2014,supercomputer,0.41511
2014,supercomputer,0.40538
2014,supercomputer,0.40445
2014,supercomputer,0.40068
2014,supercomputer,0.38475
2014,supercomputer,0.37918
2014,supercomputer,0.37918
2014,supercomputer,0.37877
2014,supercomputer,0.3622
2014,supercomputer,0.36179
2014,supercomputer,0.35867
2014,supercomputer,0.35724
2014,supercomputer,0.35558
2014,supercomputer,0.33098
2014,supercomputer,0.33098
2014,supercomputer,0.32602
2014,supercomputer,0.32211
2014,supercomputer,0.31415
2014,supercomputer,0.31394
2014,supercomputer,0.31394
2014,supercomputer,0.30878
2014,supercomputer,0.30725
2014,supercomputer,0.2813
2014,supercomputer,0.27889
2014,supercomputer,0.27296
2014,supercomputer,0.2713
2014,supercomputer,0.2713
2014,supercomputer,0.2713
2014,supercomputer,0.2713
2014,supercomputer,0.2713
2014,supercomputer,0.2713
2014,supercomputer,0.2713
2014,supercomputer,0.27128
2014,supercomputer,0.27128
2014,supercomputer,0.27128
2014,supercomputer,0.27128
2014,supercomputer,0.27126
2014,supercomputer,0.26992
2014,supercomputer,0.26879
2014,supercomputer,0.26879
2014,supercomputer,0.26879
2014,supercomputer,0.26587
2014,supercomputer,0.26581
2014,supercomputer,0.26581
2014,supercomputer,0.2653
2014,supercomputer,0.26419
2014,supercomputer,0.26351
2014,supercomputer,0.26351
2014,supercomputer,0.26319
2014,supercomputer,0.26247
2014,supercomputer,0.26247
2014,supercomputer,0.26215
2014,supercomputer,0.26212
2014,supercomputer,0.26123
2014,supercomputer,0.26012
2014,supercomputer,0.26012
2014,supercomputer,0.26007
2014,supercomputer,0.25962
2014,supercomputer,0.2596
2014,supercomputer,0.25917
2014,supercomputer,0.25917
2014,supercomputer,0.25583
2014,supercomputer,0.25401
2014,supercomputer,0.25372
2014,supercomputer,0.25371
2014,supercomputer,0.25357
2014,supercomputer,0.25357
2014,supercomputer,0.25258
2014,supercomputer,0.25258
2014,supercomputer,0.25229
2014,supercomputer,0.25218
2014,supercomputer,0.25206
2014,supercomputer,0.25206
2014,supercomputer,0.25206
2014,supercomputer,0.25206
2014,supercomputer,0.25158
2014,supercomputer,0.24942
2014,supercomputer,0.24559
2014,supercomputer,0.24451
2014,supercomputer,0.24197
2014,supercomputer,0.24045
2014,supercomputer,0.23786
2014,supercomputer,0.23754
2014,supercomputer,0.23573
2014,supercomputer,0.23546
2014,supercomputer,0.23546
2014,supercomputer,0.23546
2014,supercomputer,0.23546
2014,supercomputer,0.23542
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.23541
2014,supercomputer,0.2354
2014,supercomputer,0.2354
2014,supercomputer,0.2354
2014,supercomputer,0.2354
2014,supercomputer,0.2354
2014,supercomputer,0.2354
2014,supercomputer,0.2354
2014,supercomputer,0.2349
2014,supercomputer,0.233
2014,supercomputer,0.233
2014,supercomputer,0.23212
2014,supercomputer,0.23094
2014,supercomputer,0.23032
2014,supercomputer,0.22876
2014,supercomputer,0.2264
2014,supercomputer,0.22633
2014,supercomputer,0.22503
2014,supercomputer,0.22383
2014,supercomputer,0.2235
2014,supercomputer,0.22195
2014,supercomputer,0.22151
2014,supercomputer,0.2206
2014,supercomputer,0.22042
2014,supercomputer,0.22007
2014,supercomputer,0.22006
2014,supercomputer,0.22006
2014,supercomputer,0.22006
2014,supercomputer,0.21971
2014,supercomputer,0.21948
2014,supercomputer,0.21754
2014,supercomputer,0.21746
2014,supercomputer,0.21553
2014,supercomputer,0.21077
2014,supercomputer,0.20987
2014,supercomputer,0.20987
2014,supercomputer,0.20987
2014,supercomputer,0.20986
2014,supercomputer,0.20986
2014,supercomputer,0.20986
2014,supercomputer,0.20986
2014,supercomputer,0.20986
2014,supercomputer,0.20986
2014,supercomputer,0.20986
2014,supercomputer,0.20986
2014,supercomputer,0.20955
2014,supercomputer,0.20698
2014,supercomputer,0.20672
2014,supercomputer,0.20672
2014,supercomputer,0.20672
2014,supercomputer,0.20282
2014,supercomputer,0.19782
2014,supercomputer,0.19755
2014,supercomputer,0.19685
2014,supercomputer,0.19601
2014,supercomputer,0.19386
2014,supercomputer,0.19149
2014,supercomputer,0.19011
2014,supercomputer,0.18914
2014,supercomputer,0.18914
2014,supercomputer,0.18914
2014,supercomputer,0.18891
2014,supercomputer,0.18891
2014,supercomputer,0.18891
2014,supercomputer,0.18891
2014,supercomputer,0.18891
2014,supercomputer,0.18891
2014,supercomputer,0.18867
2014,supercomputer,0.18808
2014,supercomputer,0.18587
2014,supercomputer,0.18583
2014,supercomputer,0.18583
2014,supercomputer,0.18579
2014,supercomputer,0.18576
2014,supercomputer,0.18576
2014,supercomputer,0.18486
2014,supercomputer,0.18486
2014,supercomputer,0.18354
2014,supercomputer,0.18184
2014,supercomputer,0.18182
2014,supercomputer,0.18138
2014,supercomputer,0.1806
2014,supercomputer,0.1774
2014,supercomputer,0.17635
2014,supercomputer,0.17188
2014,supercomputer,0.17117
2014,supercomputer,0.16761
2014,supercomputer,0.16681
2014,supercomputer,0.16674
2014,supercomputer,0.16074
2014,supercomputer,0.15861
2014,supercomputer,0.15712
2014,supercomputer,0.1517
2014,supercomputer,0.15071
2014,supercomputer,0.14848
2014,supercomputer,0.14291
2014,supercomputer,0.14243
2014,supercomputer,0.14243
2014,supercomputer,0.14221
2014,supercomputer,0.14207
2014,supercomputer,0.14136
2014,supercomputer,0.14136
2014,supercomputer,0.14101
2014,supercomputer,0.14033
2014,supercomputer,0.13975
2014,supercomputer,0.13764
2014,supercomputer,0.13705
2014,supercomputer,0.1368
2014,supercomputer,0.13442
2014,supercomputer,0.13412
2014,supercomputer,0.13207
2014,supercomputer,0.13186
2014,supercomputer,0.13145
2014,supercomputer,0.12925
2014,supercomputer,0.12902
2014,supercomputer,0.1288
2014,supercomputer,0.1288
2014,supercomputer,0.12843
2014,supercomputer,0.12843
2014,supercomputer,0.12799
2014,supercomputer,0.1275
2014,supercomputer,0.12741
2014,supercomputer,0.12741
2014,supercomputer,0.12524
2014,supercomputer,0.12415
2014,supercomputer,0.12415
2014,supercomputer,0.12388
2014,supercomputer,0.12267
2014,supercomputer,0.12211
2014,supercomputer,0.12092
2014,supercomputer,0.1205
2014,supercomputer,0.11989
2014,supercomputer,0.11896
2014,supercomputer,0.11516
2014,supercomputer,0.11453
2014,supercomputer,0.11395
2014,supercomputer,0.11087
2014,supercomputer,0.10936
2014,supercomputer,0.10823
2014,supercomputer,0.10823
2014,supercomputer,0.10823
2014,supercomputer,0.10823
2014,supercomputer,0.10823
2014,supercomputer,0.10697
2014,supercomputer,0.10666
2014,supercomputer,0.10639
2014,supercomputer,0.10639
2014,supercomputer,0.10513
2014,supercomputer,0.10361
2014,supercomputer,0.10361
2014,supercomputer,0.10339
2014,supercomputer,0.10339
2014,supercomputer,0.10323
2014,supercomputer,0.10137
2014,supercomputer,0.10137
2014,supercomputer,0.0998
2014,supercomputer,0.09909
2014,supercomputer,0.09276
2014,supercomputer,0.08232
2014,supercomputer,0.0752
2014,supercomputer,0.0752
2014,supercomputer,0.0752
2014,supercomputer,0.0752
2014,supercomputer,0.0752
2014,supercomputer,0.07149
2014,supercomputer,0.07149
2014,supercomputer,0.05913
2014,supercomputer,0.0553
2014,supercomputer,0.05495
2014,supercomputer,0.05495
2014,supercomputer,0.05239
2014,supercomputer,0.04838
2014,supercomputer,0.04233
2014,supercomputer,0.03441
2014,supercomputer,5.2718142
2014,supercomputer,4.945625592
2014,supercomputer,4.447584063
2014,supercomputer,3.96273013
2014,supercomputer,3.631864623
2014,supercomputer,3.543315018
2014,supercomputer,3.51783674
2014,supercomputer,3.459459459
2014,supercomputer,3.185908329
2014,supercomputer,3.13106498
2014,supercomputer,3.019686547
2014,supercomputer,2.951941233
2014,supercomputer,2.629418868
2014,supercomputer,2.629418868
2014,supercomputer,2.629418868
2014,supercomputer,2.629418868
2014,supercomputer,2.629102764
2014,supercomputer,2.598207009
2014,supercomputer,2.540022989
2014,supercomputer,2.495124105
2014,supercomputer,2.401408451
2014,supercomputer,2.386416706
2014,supercomputer,2.3511
2014,supercomputer,2.30447561
2014,supercomputer,2.301899577
2014,supercomputer,2.299148315
2014,supercomputer,2.299148315
2014,supercomputer,2.299148315
2014,supercomputer,2.299148315
2014,supercomputer,2.299148315
2014,supercomputer,2.262106195
2014,supercomputer,2.243037975
2014,supercomputer,2.181560976
2014,supercomputer,2.181557927
2014,supercomputer,2.181557927
2014,supercomputer,2.178237443
2014,supercomputer,2.177133874
2014,supercomputer,2.17713286
2014,supercomputer,2.176912078
2014,supercomputer,2.176817471
2014,supercomputer,2.176780239
2014,supercomputer,2.176604072
2014,supercomputer,2.176602044
2014,supercomputer,2.176602044
2014,supercomputer,2.176580989
2014,supercomputer,2.176580989
2014,supercomputer,2.176580989
2014,supercomputer,2.176580989
2014,supercomputer,2.176568355
2014,supercomputer,2.176517825
2014,supercomputer,2.176517825
2014,supercomputer,2.16487096
2014,supercomputer,2.14277013
2014,supercomputer,2.115146832
2014,supercomputer,2.104
2014,supercomputer,2.0998
2014,supercomputer,2.077622869
2014,supercomputer,2.0566
2014,supercomputer,2.049070533
2014,supercomputer,2.039357572
2014,supercomputer,1.959899277
2014,supercomputer,1.935324675
2014,supercomputer,1.915221569
2014,supercomputer,1.90154425
2014,supercomputer,1.891585938
2014,supercomputer,1.850164325
2014,supercomputer,1.838235294
2014,supercomputer,1.834631503
2014,supercomputer,1.827380952
2014,supercomputer,1.778202068
2014,supercomputer,1.7423727
2014,supercomputer,1.739126437
2014,supercomputer,1.695344262
2014,supercomputer,1.695341648
2014,supercomputer,1.687022901
2014,supercomputer,1.612969697
2014,supercomputer,1.573559857
2014,supercomputer,1.505494595
2014,supercomputer,1.50086
2014,supercomputer,1.47120492
2014,supercomputer,1.443342607
2014,supercomputer,1.409674582
2014,supercomputer,1.388116082
2014,supercomputer,1.35032967
2014,supercomputer,1.328213542
2014,supercomputer,1.324466667
2014,supercomputer,1.304025146
2014,supercomputer,1.289597738
2014,supercomputer,1.199736573
2014,supercomputer,1.176873418
2014,supercomputer,1.145922395
2014,supercomputer,1.133136095
2014,supercomputer,1.12994302
2014,supercomputer,1.121262235
2014,supercomputer,1.121195182
2014,supercomputer,1.094894682
2014,supercomputer,1.074792244
2014,supercomputer,1.053720635
2014,supercomputer,1.05026455
2014,supercomputer,1.038327703
2014,supercomputer,1.035134671
2014,supercomputer,1.018501508
2014,supercomputer,1.01555274
2014,supercomputer,1.006360976
2014,supercomputer,0.9916066689
2014,supercomputer,0.9905996223
2014,supercomputer,0.9802721088
2014,supercomputer,0.962588002
2014,supercomputer,0.9579844424
2014,supercomputer,0.9579844424
2014,supercomputer,0.9579844424
2014,supercomputer,0.9579844424
2014,supercomputer,0.9442562708
2014,supercomputer,0.9442562708
2014,supercomputer,0.9409113839
2014,supercomputer,0.9358307833
2014,supercomputer,0.9358142597
2014,supercomputer,0.9326281147
2014,supercomputer,0.9308380643
2014,supercomputer,0.9296309683
2014,supercomputer,0.9194444444
2014,supercomputer,0.9109018468
2014,supercomputer,0.9109018468
2014,supercomputer,0.9108781465
2014,supercomputer,0.9108487594
2014,supercomputer,0.9108156718
2014,supercomputer,0.9108026559
2014,supercomputer,0.9107970519
2014,supercomputer,0.9107942816
2014,supercomputer,0.9107942816
2014,supercomputer,0.9107843861
2014,supercomputer,0.9107811828
2014,supercomputer,0.9095678798
2014,supercomputer,0.9077371248
2014,supercomputer,0.9034714549
2014,supercomputer,0.8863018355
2014,supercomputer,0.8813636364
2014,supercomputer,0.8753375745
2014,supercomputer,0.8753344315
2014,supercomputer,0.8753295719
2014,supercomputer,0.8753295719
2014,supercomputer,0.8753239648
2014,supercomputer,0.8740158259
2014,supercomputer,0.8698646104
2014,supercomputer,0.8698646104
2014,supercomputer,0.8698251613
2014,supercomputer,0.8698251613
2014,supercomputer,0.8698251613
2014,supercomputer,0.865006726
2014,supercomputer,0.8518934169
2014,supercomputer,0.8486862931
2014,supercomputer,0.8464152255
2014,supercomputer,0.8461504777
2014,supercomputer,0.8376880878
2014,supercomputer,0.8371926939
2014,supercomputer,0.8301809889
2014,supercomputer,0.8291202856
2014,supercomputer,0.8291201771
2014,supercomputer,0.8247863248
2014,supercomputer,0.820170815
2014,supercomputer,0.8198435166
2014,supercomputer,0.8198435166
2014,supercomputer,0.8198435166
2014,supercomputer,0.8084722222
2014,supercomputer,0.8059310966
2014,supercomputer,0.799620133
2014,supercomputer,0.7992647059
2014,supercomputer,0.7992647059
2014,supercomputer,0.7992647059
2014,supercomputer,0.7974330357
2014,supercomputer,0.7945071282
2014,supercomputer,0.791722897
2014,supercomputer,0.7876318273
2014,supercomputer,0.786784141
2014,supercomputer,0.7846628131
2014,supercomputer,0.7754464286
2014,supercomputer,0.7708948374
2014,supercomputer,0.7650767668
2014,supercomputer,0.7642203626
2014,supercomputer,0.7416666667
2014,supercomputer,0.7410614525
2014,supercomputer,0.7387337058
2014,supercomputer,0.7325259516
2014,supercomputer,0.7319223986
2014,supercomputer,0.7276756032
2014,supercomputer,0.7276756032
2014,supercomputer,0.7276687492
2014,supercomputer,0.7276634552
2014,supercomputer,0.7276634552
2014,supercomputer,0.7276440431
2014,supercomputer,0.7267705811
2014,supercomputer,0.7181246701
2014,supercomputer,0.7123655914
2014,supercomputer,0.7114357864
2014,supercomputer,0.7066280894
2014,supercomputer,0.7066280894
2014,supercomputer,0.7066280894
2014,supercomputer,0.7066280894
2014,supercomputer,0.7064087962
2014,supercomputer,0.7063852672
2014,supercomputer,0.7003979801
2014,supercomputer,0.69214
2014,supercomputer,0.6895576132
2014,supercomputer,0.6880984952
2014,supercomputer,0.6691183685
2014,supercomputer,0.6680980373
2014,supercomputer,0.666529238
2014,supercomputer,0.666529238
2014,supercomputer,0.6540536123
2014,supercomputer,0.6382222222
2014,supercomputer,0.6374296435
2014,supercomputer,0.6351485149
2014,supercomputer,0.6340086685
2014,supercomputer,0.6209582347
2014,supercomputer,0.6209581832
2014,supercomputer,0.6096740431
2014,supercomputer,0.6094952951
2014,supercomputer,0.6081677704
2014,supercomputer,0.5902347484
2014,supercomputer,0.5894557456
2014,supercomputer,0.5819958848
2014,supercomputer,0.5733287167
2014,supercomputer,0.5622727273
2014,supercomputer,0.5616642336
2014,supercomputer,0.519232047
2014,supercomputer,0.5111731844
2014,supercomputer,0.4980684986
2014,supercomputer,0.4967987805
2014,supercomputer,0.496798762
2014,supercomputer,0.4956245044
2014,supercomputer,0.4926356589
2014,supercomputer,0.492099431
2014,supercomputer,0.4831199143
2014,supercomputer,0.476307649
2014,supercomputer,0.4677183757
2014,supercomputer,0.457935756
2014,supercomputer,0.457935756
2014,supercomputer,0.4579332423
2014,supercomputer,0.4579323821
2014,supercomputer,0.4579323821
2014,supercomputer,0.4579317967
2014,supercomputer,0.4579306278
2014,supercomputer,0.4562770563
2014,supercomputer,0.4494054054
2014,supercomputer,0.4438378691
2014,supercomputer,0.4430799867
2014,supercomputer,0.4415986669
2014,supercomputer,0.4384325004
2014,supercomputer,0.4340980657
2014,supercomputer,0.4267209474
2014,supercomputer,0.4151145553
2014,supercomputer,0.4151145553
2014,supercomputer,0.4135283592
2014,supercomputer,0.4053846154
2014,supercomputer,0.400678733
2014,supercomputer,0.3847453704
2014,supercomputer,0.3791791373
2014,supercomputer,0.3791789773
2014,supercomputer,0.3787698413
2014,supercomputer,0.3621993127
2014,supercomputer,0.3617908632
2014,supercomputer,0.3586653117
2014,supercomputer,0.3572437165
2014,supercomputer,0.33873
2014,supercomputer,0.3380916179
2014,supercomputer,0.3309811128
2014,supercomputer,0.3309803922
2014,supercomputer,0.3221071429
2014,supercomputer,0.3141493292
2014,supercomputer,0.3139413194
2014,supercomputer,0.3072533854
2014,supercomputer,0.2844433112
2014,supercomputer,0.281296875
2014,supercomputer,0.2788944724
2014,supercomputer,0.2729583549
2014,supercomputer,0.2712981675
2014,supercomputer,0.2712981675
2014,supercomputer,0.2712981675
2014,supercomputer,0.2712981675
2014,supercomputer,0.2712981675
2014,supercomputer,0.2712981675
2014,supercomputer,0.2712981675
2014,supercomputer,0.2712837956
2014,supercomputer,0.2699232148
2014,supercomputer,0.2687881563
2014,supercomputer,0.2687881563
2014,supercomputer,0.2687876458
2014,supercomputer,0.2658133464
2014,supercomputer,0.2652968758
2014,supercomputer,0.264814257
2014,supercomputer,0.2624715529
2014,supercomputer,0.2621490714
2014,supercomputer,0.2621180556
2014,supercomputer,0.2612254791
2014,supercomputer,0.2603847222
2014,supercomputer,0.2603847118
2014,supercomputer,0.2603843537
2014,supercomputer,0.2601229909
2014,supercomputer,0.2601222532
2014,supercomputer,0.2600696185
2014,supercomputer,0.2599189955
2014,supercomputer,0.259306904
2014,supercomputer,0.259173218
2014,supercomputer,0.2540106796
2014,supercomputer,0.2537233796
2014,supercomputer,0.253714148
2014,supercomputer,0.2535679934
2014,supercomputer,0.2525761148
2014,supercomputer,0.2525753968
